Hour,G,Pc,Pd,S,Q,SOC
593,174.957751433047,90.0,90.0,0.0,577.614251883002,116.75652173913039
594,158.45717455151504,90.0,90.0,0.0,510.903674551515,102.63043478260866
595,166.89780586728756,90.0,90.0,0.0,449.7488054173325,88.50434782608693
596,195.6356984735279,90.0,90.0,0.0,399.7836980235729,74.3782608695652
597,226.79032554904052,90.0,90.0,0.0,364.31582554904054,60.252173913043464
598,222.5445775710757,90.0,90.0,0.0,354.84507712112065,46.12608695652173
599,254.45656251962168,90.0,90.0,0.0,359.4335620696667,32.0
600,300.85628236086404,90.0,77.004,0.0,383.508782810819,32.0
601,362.5688267942856,90.0,77.004,0.0,420.2983267942855,32.0
602,374.6520007662921,90.0,77.004,0.0,480.2960007662921,32.0
603,374.65200000000004,90.0,77.004,0.0,552.6460000000001,32.0
604,441.57600038246164,90.0,10.080000000000133,0.0,630.2959999325067,104.74347826086942
605,451.65600000000006,90.0,0.0,0.0,707.946,188.44347826086943
606,451.6559996175382,90.0,0.0,0.0,780.2960000674932,272.1434782608694
607,361.6560003824618,90.0,90.0,0.0,842.4259999325068,258.0173913043477
608,361.6560003824618,90.0,90.0,0.0,890.1059999325067,243.89130434782598
609,357.530199621032,90.0,90.0,0.0,915.950200070987,229.76521739130425
610,353.68560183262105,90.0,90.0,0.0,922.325601382666,215.63913043478252
611,321.42800906220543,90.0,90.0,0.0,914.7860095121604,201.51304347826078
612,306.8690848104593,90.0,90.0,0.0,885.0530848104593,187.38695652173905
613,278.39336900496573,90.0,90.0,0.0,841.8225185550107,173.26086956521732
614,259.052598865105,90.0,90.0,0.0,783.37869931506,159.1347826086956
615,239.6876287439017,90.0,90.0,0.0,715.7801282939466,145.00869565217386
616,171.8150156437307,90.0,90.0,0.0,654.0857656437307,130.88260869565212
617,167.7075252809343,90.0,90.0,0.0,579.1120248309793,116.75652173913039
618,175.95209432025842,90.0,90.0,0.0,507.44659477021344,102.63043478260866
619,139.55252699848114,90.0,90.0,0.0,454.87102699848117,88.50434782608693
620,190.96537350474023,90.0,90.0,0.0,400.6078730547852,74.3782608695652
621,228.4083009343064,90.0,90.0,0.0,364.0303004843514,60.252173913043464
622,281.51460298401724,90.0,90.0,0.0,344.43860253406217,46.12608695652173
623,238.24238656584254,90.0,90.0,0.0,362.29488656584255,32.0
624,324.67838323150164,90.0,77.004,0.0,379.30488323150166,32.0
625,326.3766762640916,90.0,77.004,0.0,426.68517671404663,32.0
