Hour,G,Pc,Pd,S,Q,SOC
1035,363.9862796500189,260.0,0.0,180.0,76.69788007664295,655.6
1036,379.7649747509213,260.0,0.0,180.0,142.63217432429724,900.0
1037,375.2779615590107,0.0,0.0,180.0,478.3935619856346,900.0
1038,380.8080000000001,0.0,0.0,180.0,541.5152,900.0
1039,381.1360284322485,0.0,0.0,180.0,596.3060280056245,900.0
1040,354.9516781405323,0.0,0.0,180.0,652.8736785671563,900.0
1041,317.23257183431144,0.0,0.0,180.0,700.2541714076874,900.0
1042,320.9991657138188,0.0,0.0,180.0,701.5047661404428,900.0
1043,285.8734207016257,0.0,0.0,180.0,710.1238211282498,900.0
1044,280.2470001887699,0.0,0.0,180.0,680.1978001887699,900.0
1045,251.45377595395667,0.0,0.0,180.0,650.8055363805806,900.0
1046,230.01779502041313,0.0,0.0,180.0,603.4353954470371,900.0
1047,215.46720614902523,0.0,0.0,180.0,542.2756057224012,900.0
1048,202.21829970619416,0.0,0.0,180.0,475.9655001328182,900.0
1049,0.0,0.0,184.32700621132085,180.0,413.61460621132085,701.7989180523432
1050,0.0,0.0,165.48806248014927,180.0,357.3568624801493,523.8547648478816
1051,0.0,0.0,168.9882238494617,180.0,296.2566238494617,342.14699726781527
1052,0.0,0.0,193.5134690055591,180.0,236.46826943218315,134.06799833710656
1053,181.0957144035089,0.0,40.9832384535091,180.0,192.81095328364205,90.0
1054,238.95999973336006,0.0,0.0,180.0,176.624000159984,90.0
1055,259.6195072166805,0.0,0.0,180.0,178.53710721668057,90.0
1056,287.0522065864899,0.0,0.0,180.0,195.8886065864899,90.0
1057,294.8171860265734,81.70212765957454,0.0,180.0,159.59625879362278,166.80000000000007
1058,329.12179407501935,260.0,0.0,180.0,24.868993648395303,411.20000000000005
1059,348.11100506029493,260.0,0.0,180.0,85.66740463367103,655.6
1060,399.0662274964907,260.0,0.0,180.0,131.5846274964906,900.0
1061,377.6533430776449,0.0,0.0,180.0,477.0057435042688,900.0
1062,372.3840002666401,0.0,0.0,180.0,546.569599840016,900.0
1063,374.52545307431717,0.0,0.0,180.0,600.3962530743172,900.0
1064,356.02137439595344,0.0,0.0,180.0,652.1897743959533,900.0
1065,339.78797443652024,0.0,0.0,180.0,685.3567748631442,900.0
1066,294.00806213854867,0.0,0.0,180.0,719.8768621385486,900.0
1067,284.03452226083266,0.0,0.0,180.0,711.4081218342086,900.0
1068,252.90929391893883,0.0,0.0,180.0,699.6696934923148,900.0
1069,261.0193542701087,0.0,0.0,180.0,643.9077542701086,900.0
1070,235.51897909856825,0.0,0.0,180.0,599.4517795251923,900.0
1071,217.70279318929994,0.0,0.0,180.0,540.6635136159239,900.0
1072,196.41735381563643,0.0,0.0,180.0,480.09735338901237,900.0
1073,0.0,0.0,174.5145210495275,180.0,420.46772104952754,712.3499773660994
1074,0.0,0.0,176.18854212803421,180.0,350.0733425546582,522.8999320671379
1075,0.0,0.0,161.07147810267674,180.0,301.4854776760527,349.70479432232423
1076,0.0,0.0,184.37810939487554,180.0,242.30890939487557,151.4487627149312
1077,159.26991497836883,0.0,57.14734932488602,180.0,196.3140643032549,90.0
1078,236.92000026664,81.70212765957454,0.0,180.0,96.14587218044143,166.80000000000007
1079,251.37838730835784,0.0,0.0,180.0,183.3519877349819,166.80000000000007
1080,262.73637251372475,0.0,0.0,180.0,209.8063725137248,166.80000000000007
1081,319.3539323756143,0.0,0.0,180.0,227.4351328022383,166.80000000000007
1082,339.6976655868448,260.0,0.0,180.0,18.920066013468727,411.20000000000005
1083,345.0275536151679,260.0,0.0,180.0,87.40955361516785,655.6
1084,376.6390018273455,260.0,0.0,180.0,144.42140182734545,900.0
1085,363.1829069528069,0.0,0.0,180.0,485.4601069528069,900.0
1086,378.2639997333599,0.0,0.0,180.0,543.041600159984,900.0
1087,347.24496973029227,0.0,0.0,180.0,617.2757697302923,900.0
