Hour,G,Pc,Pd,S,Q,SOC
242,460.4212803537032,100.0,0.0,0.0,487.2152799037482,350.0
243,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
244,479.0016003959604,0.0,0.0,0.0,734.6815999460055,350.0
245,479.0016003959604,0.0,0.0,0.0,812.3315999460053,350.0
246,479.0016003959605,0.0,0.0,0.0,884.6815999460055,350.0
247,479.00160000000005,0.0,0.0,0.0,946.8116,350.0
248,479.0015996040396,0.0,0.0,0.0,994.4916000539946,350.0
249,474.7751992053189,0.0,0.0,0.0,1020.235199655274,350.0
250,470.83680286281856,0.0,0.0,0.0,1026.5168033127736,350.0
251,452.30196872703334,0.0,0.0,0.0,1015.4064682770783,350.0
252,384.7544560158062,0.0,0.0,0.0,994.0424560158062,350.0
253,402.79962404980995,0.0,0.0,0.0,941.6169244997649,350.0
254,379.9487244680127,0.0,0.0,0.0,882.9502249179676,350.0
255,326.8046605383051,0.0,0.0,0.0,820.4404105383051,350.0
256,277.546173611497,0.0,0.0,0.0,752.557974061452,350.0
257,144.71816790510786,0.0,100.0,0.0,682.1101679051079,241.30434782608697
258,177.6909487522234,0.0,100.0,0.0,606.6609492021784,132.60869565217394
259,184.0553163326319,0.0,89.80000000000003,0.0,547.7558158826769,35.0
260,298.4731213899736,0.0,0.0,0.0,499.48912138997366,35.0
261,314.0834389583531,0.0,0.0,0.0,467.39043850839806,35.0
262,329.02847681534433,0.0,0.0,0.0,455.1324763653893,35.0
263,399.8808036643079,38.70967741935484,0.0,0.0,416.9811257949981,71.0
264,415.8000019710272,100.0,0.0,0.0,383.49000242098225,164.0
265,478.6570827898197,100.0,0.0,0.0,422.5985823398647,257.0
266,479.0015995600771,100.0,0.0,0.0,484.68160001003207,350.0
267,479.0015996040396,0.0,0.0,0.0,657.0316000539947,350.0
268,479.0015996040396,0.0,0.0,0.0,734.6816000539947,350.0
269,479.0016003959604,0.0,0.0,0.0,812.3315999460053,350.0
270,479.0015996040396,0.0,0.0,0.0,884.6816000539945,350.0
271,479.0015996040397,0.0,0.0,0.0,946.8116000539947,350.0
272,479.0016003959604,0.0,0.0,0.0,994.4915999460054,350.0
273,474.7751995977858,0.0,0.0,0.0,1020.2351995977857,350.0
274,470.83680286281856,0.0,0.0,0.0,1026.5168033127736,350.0
275,441.18368539484527,0.0,0.0,0.0,1017.2346849448902,350.0
276,401.7370552273434,0.0,0.0,0.0,991.1395556772983,350.0
277,388.91885631847026,0.0,0.0,0.0,944.0468563184702,350.0
278,361.4441398577567,0.0,0.0,0.0,886.2157398577567,350.0
279,314.1957029158906,0.0,0.0,0.0,822.6477024659356,350.0
280,291.37897975321204,0.0,0.0,0.0,750.193479753212,350.0
281,161.11154906001707,0.0,100.0,0.0,679.4145490600171,241.30434782608697
282,150.97282922404156,0.0,100.0,0.0,610.8308292240415,132.60869565217394
283,184.07886629626785,0.0,89.80000000000003,0.0,547.7523662962678,35.0
284,281.8292409165036,0.0,0.0,0.0,501.7587413664586,35.0
285,324.6685181179827,0.0,0.0,0.0,465.94701856793773,35.0
286,351.1727965743612,0.0,0.0,0.0,452.1127961244062,35.0
287,338.1404431596852,38.70967741935484,0.0,0.0,425.40026529037533,71.0
288,425.07828202384485,100.0,0.0,0.0,382.2247824737999,164.0
289,417.8314824856188,100.0,0.0,0.0,430.89298203566375,257.0
290,479.00159995603747,100.0,0.0,0.0,484.6815999560374,350.0
291,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
292,479.0015996040396,0.0,0.0,0.0,734.6816000539945,350.0
293,479.0015996040396,0.0,0.0,0.0,812.3316000539946,350.0
294,479.0015996040396,0.0,0.0,0.0,884.6816000539947,350.0
295,479.0015996040397,0.0,0.0,0.0,946.8116000539947,350.0
296,479.00160000000005,0.0,0.0,0.0,994.4916,350.0
297,474.7751995977858,0.0,0.0,0.0,1020.2351995977857,350.0
298,470.5098332497712,0.0,0.0,0.0,1026.5678332497712,350.0
299,439.63013929718306,0.0,0.0,0.0,1017.4901397471381,350.0
300,433.5808706269496,0.0,0.0,0.0,985.6963710769045,350.0
301,401.1774054951553,0.0,0.0,0.0,941.9009059451103,350.0
302,368.10996735513345,0.0,0.0,0.0,885.0394173551334,350.0
303,350.5657967083609,0.0,0.0,0.0,816.2808467083609,350.0
304,284.42683655376896,0.0,0.0,0.0,751.381836103814,350.0
305,258.36386109161384,0.0,0.0,0.0,679.8663606416588,350.0
306,292.3345337069482,0.0,0.0,0.0,604.3755341569032,350.0
307,190.5316638684057,0.0,89.80000000000003,0.0,546.8071638684057,252.39130434782606
308,173.95280167174417,0.0,100.0,0.0,502.8328012217892,143.69565217391303
309,233.8873984717469,0.0,100.0,0.0,464.6898984717469,35.0
310,320.29667651440684,0.0,0.0,0.0,456.3231765144068,35.0
311,398.21760285879327,38.70967741935484,0.0,0.0,417.20792588939344,71.0
312,425.0426428155628,100.0,0.0,0.0,382.2296423656078,164.0
313,446.91372223510444,100.0,0.0,0.0,426.9272222351044,257.0
314,469.747079956887,100.0,0.0,0.0,485.9435799568869,350.0
315,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
316,479.0016003959605,0.0,0.0,0.0,734.6815999460055,350.0
317,479.00160000000005,0.0,0.0,0.0,812.3316,350.0
318,479.00160000000005,0.0,0.0,0.0,884.6816,350.0
319,479.0015996040397,0.0,0.0,0.0,946.8116000539947,350.0
320,479.0015996040396,0.0,0.0,0.0,994.4916000539945,350.0
321,474.7751999902524,0.0,0.0,0.0,1020.2351995402973,350.0
322,467.42697322847823,0.0,0.0,0.0,1027.0489732284782,350.0
323,467.4548320686364,0.0,0.0,0.0,1012.9148320686363,350.0
324,426.7555492456271,0.0,0.0,0.0,986.863049245627,350.0
325,376.6603071417852,0.0,0.0,0.0,946.1928066918301,350.0
326,370.87659023650633,0.0,0.0,0.0,884.5511897865513,350.0
327,311.208614148783,0.0,0.0,0.0,823.170614598738,350.0
328,291.4631433488358,0.0,0.0,0.0,750.1790933488357,350.0
329,287.48703854192536,0.0,0.0,0.0,675.0775385419254,350.0
330,260.0696013067051,0.0,0.0,0.0,609.4111017566601,350.0
331,168.2765773513609,0.0,89.80000000000003,0.0,550.0670773513609,252.39130434782606
332,210.19868144457894,0.0,100.0,0.0,497.89018144457896,143.69565217391303
333,206.55151820090703,0.0,100.0,0.0,468.417518650862,35.0
334,358.514636098504,0.0,0.0,0.0,451.11163609850405,35.0
335,362.1974425643896,38.70967741935484,0.0,0.0,422.1197655949897,71.0
336,433.5843628641875,100.0,0.0,0.0,381.0648624142325,164.0
337,451.87956265590003,100.0,0.0,0.0,426.2500622059449,257.0
338,479.00159995603747,100.0,0.0,0.0,484.6815999560374,350.0
339,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
340,479.0015996040396,0.0,0.0,0.0,734.6816000539947,350.0
341,479.0016003959604,0.0,0.0,0.0,812.3315999460054,350.0
342,479.0015996040396,0.0,0.0,0.0,884.6816000539945,350.0
343,479.00160000000005,0.0,0.0,0.0,946.8116,350.0
344,479.0016003959605,0.0,0.0,0.0,994.4915999460054,350.0
345,474.77519920531904,0.0,0.0,0.0,1020.235199655274,350.0
346,470.83680325202965,0.0,0.0,0.0,1026.5168032520296,350.0
347,437.83312868681367,0.0,0.0,0.0,1017.7856282368585,350.0
348,419.5958793318687,0.0,0.0,0.0,988.0868788819135,350.0
349,394.74023087636647,0.0,0.0,0.0,943.0277813263215,350.0
350,362.4849227398089,0.0,0.0,0.0,886.0320722898538,350.0
351,339.045976560564,0.0,0.0,0.0,818.297477010519,350.0
352,304.83362579333385,0.0,0.0,0.0,747.8936257933339,350.0
353,250.8743810545115,0.0,0.0,0.0,681.0978810545115,350.0
354,255.63215209884697,0.0,0.0,0.0,610.103651648892,350.0
355,230.16691318923802,0.0,89.80000000000003,0.0,541.0014131892381,252.39130434782606
356,174.30920167340395,0.0,100.0,0.0,502.784201223449,143.69565217391303
357,235.59811885987716,0.0,100.0,0.0,464.4566184099221,35.0
358,351.9925161694803,0.0,0.0,0.0,452.0010161694803,35.0
359,385.2921627531497,38.70967741935484,0.0,0.0,418.9704857837499,71.0
360,458.3660422133391,100.0,0.0,0.0,377.68554266329414,164.0
361,456.12072188519005,100.0,0.0,0.0,425.6717223351451,257.0
362,463.8902403533849,100.0,0.0,0.0,486.7422399034298,350.0
