Hour,G,Pc,Pd,S,Q,SOC
85,211.98356661960997,0.0,0.0,220.0,578.405756196319,850.0
86,192.55104992412043,0.0,0.0,220.0,537.4489499241204,850.0
87,185.25756133229817,0.0,0.0,220.0,470.8712209090071,850.0
88,160.2651755572088,0.0,0.0,220.0,414.49747598049976,850.0
89,0.0,0.0,129.60052578428986,220.0,363.3074253609989,710.6445959308711
90,0.0,0.0,135.0725028243025,220.0,277.6842028243025,565.4053455821588
91,0.0,0.0,127.37319050020022,220.0,215.62729092349122,428.44492568947044
92,0.0,0.0,170.75841461823978,220.0,203.96651419494884,244.83372717523412
93,0.0,0.0,148.64536627296775,220.0,88.67556669625878,85.0
94,142.64576900111445,74.72926900111446,0.0,220.0,0.0,155.2455128610476
95,171.91969225320724,29.717392676498207,0.0,220.0,0.0,183.1798619769559
96,176.15945801713139,0.0,0.0,220.0,42.37525801713144,183.1798619769559
97,188.88697517232555,0.0,0.0,220.0,62.34597517232555,183.1798619769559
98,202.85607887636547,99.02427887636543,0.0,220.0,0.0,276.2626841207394
99,217.51357229855688,127.64670894382303,0.0,220.0,22.87586335473398,396.250590527933
100,220.21163773624147,232.71213773624146,0.0,220.0,0.0,615.0
101,224.46655350648962,250.0,0.0,220.0,67.52535350648964,850.0
102,251.84696836301157,0.0,0.0,220.0,367.5860679397206,850.0
103,249.42599740836818,0.0,0.0,220.0,453.93969698507726,850.0
104,237.49558902457738,0.0,0.0,220.0,537.5428890245773,850.0
105,246.1321896412037,0.0,0.0,220.0,575.5906896412037,850.0
106,238.87937623758216,0.0,0.0,220.0,610.6253766608731,850.0
107,236.07232590987917,0.0,0.0,220.0,616.5086254865881,850.0
108,221.8695820843477,0.0,0.0,220.0,610.6898816610567,850.0
109,208.91577679880493,0.0,0.0,220.0,581.4987367988049,850.0
110,197.72566492208125,0.0,0.0,220.0,532.2743349220812,850.0
111,178.53384677500014,0.0,0.0,220.0,477.65014635170917,850.0
112,154.87322821231203,0.0,0.0,220.0,420.06562821231205,850.0
113,0.0,0.0,149.08992528084633,220.0,342.39812528084633,689.6882523861867
114,0.0,0.0,150.1501968289965,220.0,260.6816972522875,528.2364278388786
115,0.0,0.0,143.88420882618612,220.0,195.89250882618614,373.52222479996885
116,0.0,0.0,128.56969893521185,220.0,159.86009851192094,235.27523669759054
117,0.0,0.0,139.7559701287592,220.0,100.72847055205023,85.0
118,141.4377447936809,0.0,0.0,220.0,76.46764521697196,85.0
119,162.58374977157007,43.8637497715701,0.0,220.0,0.0,126.2319247852759
120,166.44126713675922,57.70146713675928,0.0,220.0,0.0,180.4713038938296
121,186.73755509254806,65.82265466925708,0.0,220.0,0.0,242.34459928293126
122,195.81011921517927,33.07309618644872,0.0,220.0,77.44722260543953,273.43330969819306
123,219.55139758553264,147.2263971622416,0.0,220.0,0.0,411.82612303070016
124,230.71832273105673,216.1424223077658,0.0,220.0,0.0,615.0
125,240.75522340691725,250.0,0.0,220.0,42.84382298362618,850.0
126,235.55947241543083,0.0,0.0,220.0,391.0241719921398,850.0
127,252.91922263240212,0.0,0.0,220.0,449.2033226324022,850.0
128,246.53138506355867,0.0,0.0,220.0,526.0427850635587,850.0
129,254.81001961554205,0.0,0.0,220.0,565.2185200388329,850.0
130,243.27256017204706,0.0,0.0,220.0,605.671360595338,850.0
131,244.19648297866604,0.0,0.0,220.0,607.792582978666,850.0
132,226.6617299231599,0.0,0.0,220.0,605.7411299231599,850.0
133,212.25739714499582,0.0,0.0,220.0,578.1296771449959,850.0
134,191.29374971297034,0.0,0.0,220.0,538.7062501362614,850.0
135,175.25926076486883,0.0,0.0,220.0,480.95162118815983,850.0
136,148.95645610011832,0.0,0.0,220.0,426.1757561001183,850.0
137,0.0,0.0,152.7476342625934,220.0,338.4739338393024,685.755231975706
138,0.0,0.0,132.64908879157161,220.0,280.4169887915716,543.1218031675645
