cost_wan,carbon_t,latency_ms,nu_neg
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
183706.10929571567,2014723.0012202696,27.795350103819555,0.671424025545386
