series,layer,family,model,mape_mean,mape_std,rmse_mean,rmse_std,cov_mean,cov_std,width_mean,pinball_mean,n_folds,gate
RegionA|AITraining,task,树类,qrf_quantile,83.03703613439384,8.217432075192487,7.178391149945213,0.36980248023610074,0.8367346938775511,0.045776424604404,18.119387755102043,5.253775510204081,5,拒绝:cov增益=+0.010(<基线std=0.023) 或宽度失控(18>21) 或pinball恶化(-1.3%<-2%) pinball降幅=-1.3%
RegionA|AITraining,task,树类,lgbm_quantile,76.3030669820608,8.929313180817937,7.477044419153813,0.4303267668334924,0.6938775510204082,0.09119674965162995,14.403507018158853,5.540761226890245,5,拒绝:cov增益=-0.133(<基线std=0.023) 或宽度失控(14>21) 或pinball恶化(-6.8%<-2%) pinball降幅=-6.8%
RegionA|AITraining,task,树类,gbm_quantile,72.37604986865311,7.735844975568821,7.3829958577987895,0.49609841157775214,0.7612244897959184,0.07447494260634403,16.521681402063134,5.3751250587582735,5,拒绝:cov增益=-0.065(<基线std=0.023) 或宽度失控(17>21) 或pinball恶化(-3.6%<-2%) pinball降幅=-3.6%
RegionA|AITraining,task,深度,deep_lstm,81.97516959209118,8.225317004132394,7.062848694845679,0.361635893352922,0.813265306122449,0.026718818311788062,18.24489471932199,5.2126687112460655,5,拒绝:cov增益=-0.013(<基线std=0.023) 或宽度失控(18>21) 或pinball恶化(-0.5%<-2%) pinball降幅=-0.5%
RegionA|AITraining,task,深度,deep_tcn,81.49332934585792,7.504553620104563,7.078199041394015,0.3739400285784055,0.8158163265306122,0.017618670050848998,18.244894719321994,5.222028165286379,5,拒绝:cov增益=-0.011(<基线std=0.023) 或宽度失控(18>21) 或pinball恶化(-0.6%<-2%) pinball降幅=-0.6%
RegionA|AITraining,task,基础模型,tabpfn,85.49645099187255,8.297672859862095,7.130147140197311,0.37089791923261645,0.8244897959183675,0.041031004317287914,19.828377532958985,5.293182975236252,5,拒绝:cov增益=-0.002(<基线std=0.023) 或宽度失控(20>21) 或pinball恶化(-2.0%<-2%) pinball降幅=-2.0%
RegionB|RealTimeInference,task,统计基线,stat_hist,60.44377330914756,4.945874892905124,46.288901268852705,6.062588682303465,0.8954081632653061,0.026015405681595827,101.38000000000002,26.164020408163264,5,通过:统计基线(门)
RegionB|RealTimeInference,task,树类,lgbm_point,63.13996786313703,7.321536223021466,51.16827739404662,4.688293265630668,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|RealTimeInference,task,树类,xgboost_point,64.69944920552267,5.6329719670842415,51.61291542043803,5.51332080770674,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|RealTimeInference,task,树类,qrf_quantile,59.72041646321846,8.32131108551034,47.51430947790678,5.398230365884363,0.8989795918367347,0.039006428415402875,101.54387755102042,26.445714285714285,5,拒绝:cov增益=+0.004(<基线std=0.026) 或宽度失控(102>117) 或pinball恶化(-1.1%<-2%) pinball降幅=-1.1%
RegionB|RealTimeInference,task,树类,lgbm_quantile,87.38930931309929,14.941448247391865,52.690102249423646,6.803003339078973,0.8566326530612244,0.04087209200713326,84.65226008952656,29.478627635619603,5,拒绝:cov增益=-0.039(<基线std=0.026) 或宽度失控(85>117) 或pinball恶化(-12.7%<-2%) pinball降幅=-12.7%
RegionB|RealTimeInference,task,树类,gbm_quantile,100.0,0.0,52.37773945398451,7.413184742842301,0.8862244897959183,0.0405202912440046,95.62118457068273,26.555898053209773,5,拒绝:cov增益=-0.009(<基线std=0.026) 或宽度失控(96>117) 或pinball恶化(-1.5%<-2%) pinball降幅=-1.5%
RegionB|RealTimeInference,task,深度,deep_lstm,61.30608640245957,4.27694200331437,46.185420918206546,6.193822977478426,0.8556122448979592,0.032599206225979366,116.87666748763255,35.21253150970688,5,拒绝:cov增益=-0.040(<基线std=0.026) 或宽度失控(117>117) 或pinball恶化(-34.6%<-2%) pinball降幅=-34.6%
RegionB|RealTimeInference,task,深度,deep_tcn,62.387764603212034,3.1573391378601667,46.12178843528444,6.281949942782387,0.8535714285714286,0.029837125545333573,116.87666748763255,35.106477007701535,5,拒绝:cov增益=-0.042(<基线std=0.026) 或宽度失控(117>117) 或pinball恶化(-34.2%<-2%) pinball降幅=-34.2%
RegionB|RealTimeInference,task,基础模型,tabpfn,61.46574607888075,6.051543685996342,46.718114515567564,5.894921453692672,0.9132653061224489,0.02800318673482162,111.67803649902343,27.286649191425163,5,拒绝:cov增益=+0.018(<基线std=0.026) 或宽度失控(112>117) 或pinball恶化(-4.3%<-2%) pinball降幅=-4.3%
RegionB|BatchInference,task,统计基线,stat_hist,61.24573638500785,3.2716260825854913,16.70253758983644,1.3523840013052615,0.9051020408163266,0.03391034495858645,41.75999999999999,11.943602040816327,5,通过:统计基线(门)
RegionB|BatchInference,task,树类,lgbm_point,72.97541952722354,6.330182850356252,18.464542109949665,1.2139768371732311,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|BatchInference,task,树类,xgboost_point,71.52795110345689,10.090195889422679,18.403589747425645,1.1867633244859708,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|BatchInference,task,树类,qrf_quantile,63.31798818119461,5.784568824883224,16.977557443675042,1.2442032841772799,0.8974489795918366,0.038367211245960674,41.71071428571429,12.031530612244897,5,拒绝:cov增益=-0.008(<基线std=0.034) 或宽度失控(42>48) 或pinball恶化(-0.7%<-2%) pinball降幅=-0.7%
RegionB|BatchInference,task,树类,lgbm_quantile,64.35671573626551,3.707143059672829,17.893413565520987,1.7840598988576868,0.7770408163265305,0.09704948028878467,36.09389652455975,12.825164661112558,5,拒绝:cov增益=-0.128(<基线std=0.034) 或宽度失控(36>48) 或pinball恶化(-7.4%<-2%) pinball降幅=-7.4%
RegionB|BatchInference,task,树类,gbm_quantile,62.21369076688622,4.474381344167129,17.520251890371675,1.8959458370099844,0.878061224489796,0.0434198361822581,40.44786192184215,12.37539792862741,5,拒绝:cov增益=-0.027(<基线std=0.034) 或宽度失控(40>48) 或pinball恶化(-3.6%<-2%) pinball降幅=-3.6%
RegionB|BatchInference,task,深度,deep_lstm,60.86423622357987,2.7155414438686942,16.68660133862749,1.3675526062296939,0.8841836734693878,0.030054441785761506,43.27275482568005,12.324467067774185,5,拒绝:cov增益=-0.021(<基线std=0.034) 或宽度失控(43>48) 或pinball恶化(-3.2%<-2%) pinball降幅=-3.2%
RegionB|BatchInference,task,深度,deep_tcn,60.686165745575025,2.59082673637414,16.68258743515691,1.366222776067096,0.8816326530612244,0.030162512762974405,43.27275482568005,12.319364480404664,5,拒绝:cov增益=-0.023(<基线std=0.034) 或宽度失控(43>48) 或pinball恶化(-3.1%<-2%) pinball降幅=-3.1%
RegionB|BatchInference,task,基础模型,tabpfn,63.02919594392877,3.521367299291881,16.866471719202913,1.3799937217733165,0.7244897959183674,0.05143327845320397,45.1084228515625,12.245749041136136,5,拒绝:cov增益=-0.181(<基线std=0.034) 或宽度失控(45>48) 或pinball恶化(-2.5%<-2%) pinball降幅=-2.5%
